Investment Banking Name,Country
Turtle Futures Limited,United-Kingdom
Utility Cost Analysis Limited,United-Kingdom
Valuelink Information Services Limited,United-Kingdom
Verdict Research Ltd.,United-Kingdom
Village Capital Limited,United-Kingdom
Wells Fargo Securities International Limited,United-Kingdom
"WestLB AG, London Branch",United-Kingdom
Working Transitions Ltd.,United-Kingdom
Workthing Limited,United-Kingdom
Xchanging Procurement Services Ltd.,United-Kingdom
Xenfin Capital,United-Kingdom
"1031 Exchange Advantage, Inc.",United-States-of-America
"1st BridgeHouse Securities, LLC",United-States-of-America
1st Constitution Bank,United-States-of-America
1st Pacific Bancorp,United-States-of-America
"2030, Inc.",United-States-of-America
"ABCT Holdings, Inc.",United-States-of-America
"Abound Resources, Inc.",United-States-of-America
"Acquisitions Northwest, Inc.",United-States-of-America
"Acru, Inc.",United-States-of-America
"Adams & Royer, Inc.",United-States-of-America
"Advantage Bancorp, Inc. (Loveland, CO)",United-States-of-America
"Advantec, Inc.",United-States-of-America
Advocacy Solutions LLC,United-States-of-America
Aequitas Advisors llc.,United-States-of-America
"Albany Bancorp, Inc.",United-States-of-America
Albemarle Bank & Trust,United-States-of-America
Allied Capital Corporation,United-States-of-America
"Allstate Distributors, L.L.C.",United-States-of-America
Alpharetta Community Bank,United-States-of-America
Altour Performance,United-States-of-America
AMA Capital Partners LLC,United-States-of-America
Amboy Bancorporation,United-States-of-America
Amerge Corp.,United-States-of-America
"America Bancshares, Inc.",United-States-of-America
"American Bancorp of Oklahoma, Inc.",United-States-of-America
American Bank of Baxter Springs,United-States-of-America
American Brokerage Consultants,United-States-of-America
"American Career Training Institute, Inc.",United-States-of-America
"American Chartered Bancorp, Inc.",United-States-of-America
"American DataBank, LLC",United-States-of-America
American Home Trust Corp.,United-States-of-America
American National Bank-Northern Colorado,United-States-of-America
"Amherst Securities Group, L.P., Research Division",United-States-of-America
"Anderson & Strudwick, Research Division",United-States-of-America
"Angeles Capital Group, LLC",United-States-of-America
"Anne Scherer The Tax Lady, L.L.C.",United-States-of-America
Answer Key LLC,United-States-of-America
"Apollo Bancshares, Inc.",United-States-of-America
Apollo Bank,United-States-of-America
"Arenzville Bancorp, Inc.",United-States-of-America
Arvest1,United-States-of-America
ASG Renaissance LLC,United-States-of-America
"Associated Bank, National Association",United-States-of-America
ATBancorp.,United-States-of-America
Atkins Savings Bank & Trust,United-States-of-America
Atlantic Bay Mortgage Group,United-States-of-America
"Atlantic Business Consulting, Inc.",United-States-of-America
"AWS Truepower, LLC",United-States-of-America
Banco Santander International,United-States-of-America
Banco Santander Puerto Rico,United-States-of-America
"Bancorp of Rantoul, Inc.",United-States-of-America
"Bancshares, Inc.",United-States-of-America
Banctenn Corp.,United-States-of-America
"Bancwest Investment Services, Inc.",United-States-of-America
"Bangor Securities, Inc.",United-States-of-America
Bank Capital Corporation,United-States-of-America
Bank Iowa Corporation,United-States-of-America
"Bank of America California, National Association",United-States-of-America
Bank of Cave City,United-States-of-America
Bank Of Choice,United-States-of-America
Bank of Choice Holding Company,United-States-of-America
Bank of Commerce,United-States-of-America
Bank of Floyd,United-States-of-America
Bank of Hampton Roads,United-States-of-America
Bank of Maumee,United-States-of-America
Bank of North Dakota,United-States-of-America
Bank of O'Fallon,United-States-of-America
"BankUnited, National Association",United-States-of-America
"Bankvest, Inc.",United-States-of-America
Banner Central Finance Co.,United-States-of-America
"Barnett & Partners, LLC",United-States-of-America
Baron Advisors LLC,United-States-of-America
"Barry Leeds and Associates, Inc.",United-States-of-America
"Baytree Investors, Inc.",United-States-of-America
"BB&T Investment Services, Inc.",United-States-of-America
BDB Payroll Inc,United-States-of-America
Beneficial Savings Bank MHC,United-States-of-America
"Berry-Shino Securities, Inc.",United-States-of-America
BFA Liquidation Trust,United-States-of-America
"Biobusiness Consulting, Inc.",United-States-of-America
"Blue Mound Bancshares, Inc.",United-States-of-America
"Blue Ridge Bancshares, Inc.",United-States-of-America
"BMC Mortgage Services, Inc.",United-States-of-America
BNP US Funding LLC,United-States-of-America
"BNY Mellon Clearing, LLC",United-States-of-America
BNY Mellon Trust Company of Illinois,United-States-of-America
"BNY Mellon, National Association",United-States-of-America
BofI Federal Bank,United-States-of-America
"BOH Holdings, Inc.",United-States-of-America
"Botsford Global, LLC",United-States-of-America
"Boulevard Bancshares, Inc.",United-States-of-America
BOV Holding Company,United-States-of-America
"Bowker, Brown & Co.",United-States-of-America
Branson Bank,United-States-of-America
Bremen Bank and Trust Company,United-States-of-America
BRG Townsend Inc.,United-States-of-America
"Broadsword Partners, LLC",United-States-of-America
Brookline Group LLC,United-States-of-America
Brunswick Bank and Trust Company,United-States-of-America
"Business Alliance Group, Inc.",United-States-of-America
C&G Savings Bank,United-States-of-America
"Cadiz Bancorp, Inc.",United-States-of-America
"California Fina Group, Inc.",United-States-of-America
California United Bank,United-States-of-America
Calton Acquisition Corp.,United-States-of-America
"CAMBIUM USA, Inc.",United-States-of-America
"Canyon Bancorporation, Inc.",United-States-of-America
"Canyon Community Bank, National Association",United-States-of-America
"Capital Bancorp, Inc.",United-States-of-America
Capital Bank,United-States-of-America
Capital Directions Inc.,United-States-of-America
Capital Resource Partners Incorporated,United-States-of-America
Capitol City Bank And Trust Company,United-States-of-America
Capitol National Bank,United-States-of-America
CapRok Capital LLC,United-States-of-America
"Capstone Bancshares, Inc.",United-States-of-America
"Career Alliance, Inc.",United-States-of-America
CareerArc Group LLC,United-States-of-America
CareerCurve LLC,United-States-of-America
Cass Commercial Bank,United-States-of-America
"Castle Bancgroup, Inc.",United-States-of-America
CB Bancshares Corp.,United-States-of-America
CBRE Econometric Advisors,United-States-of-America
Cecil Bank,United-States-of-America
Centennial BANK,United-States-of-America
"Centennial Bank (Conway, AR)",United-States-of-America
"CenterState Bank of Florida, National Association",United-States-of-America
"Central Bancshares Inc. (Muscatine, IA)",United-States-of-America
"Central Bancshares, Inc.",United-States-of-America
"Central Bank of Jefferson County, Inc.",United-States-of-America
Central Park Credit Bank,United-States-of-America
"CertusBank, N.A. (GreenVille)",United-States-of-America
"CETECOM, Inc.",United-States-of-America
CFB Bancshares Inc.,United-States-of-America
CFB Holding Company,United-States-of-America
"Chain Bridge Bancorp, Inc.",United-States-of-America
"Challenger, Gray & Christmas, Inc.",United-States-of-America
Chapdelaine Corporate Securities & Co.,United-States-of-America
"Cheevers & Company, Inc.",United-States-of-America
Chinatrust Capital Corporation,United-States-of-America
Chiron Partners LLC,United-States-of-America
Cignifi Inc.,United-States-of-America
"Citizens Bancorp of Oviedo, Inc.",United-States-of-America
Citizens Bancshares Co.,United-States-of-America
Citizens Bank of Massachusetts,United-States-of-America
"Citizens Bankshares, Inc. (Okemah, OK)",United-States-of-America
"Citizens Community Bank (Hahira, GA)",United-States-of-America
Citizens Corporation,United-States-of-America
"Citizens National Bank (Fort Worth,TX )",United-States-of-America
Citizens State Bank,United-States-of-America
City National Bank,United-States-of-America
"City National Securities, Inc.",United-States-of-America
"Clark Consulting, LLC",United-States-of-America
"Clayton Fixed Income Services, Inc.",United-States-of-America
Cleary & Oxford Associates,United-States-of-America
CNLBank,United-States-of-America
Coastal Carolina National Bank,United-States-of-America
"Coastal Commerce Bancshares, Inc.",United-States-of-America
"Colebrooke Capital, Inc.",United-States-of-America
"ColoEast Bankshares, Inc.",United-States-of-America
Colorado National Bancorp,United-States-of-America
"Columbus First Bancorp, Inc.",United-States-of-America
Columbus First Bank,United-States-of-America
"Comerica Bank & Trust, National Association (Detroit, MI)",United-States-of-America
"Commerce Bancshares, Inc.",United-States-of-America
Commerce Bank,United-States-of-America
"Commerce Brokerage Services, Inc.",United-States-of-America
Commercial Bancgroup Inc.,United-States-of-America
"Commercial Bancshares, Inc.",United-States-of-America
Commercial Bank Of California,United-States-of-America
Commercial National Bank of Texarkana,United-States-of-America
"Commerzbank AG, New York Branch",United-States-of-America
Commonwealth Bankshares Inc.,United-States-of-America
Commonwealth Group Inc.,United-States-of-America
Commonwealth Savingshares Corporation,United-States-of-America
"Community & Southern Holdings, Inc.",United-States-of-America
"Community Bancshares Of West Plains, Inc.",United-States-of-America
"Community Bancshares, Inc. (Mc Arthur, CO)",United-States-of-America
"Community Bank & Trust (Sheboygan, WI)",United-States-of-America
Community Central Bank Corporation,United-States-of-America
"Community First Bancshares, Inc. (Union City, TN)",United-States-of-America
Compass Asset Acceptance Company L.L.C.,United-States-of-America
"Compass Capital Partners, Ltd.",United-States-of-America
Compass Investment Group,United-States-of-America
"Compliance Services Group, Ltd.",United-States-of-America
"Congressional Bancshares, Inc.",United-States-of-America
"Consumer Credit Counseling Service of Greater Atlanta, Inc.",United-States-of-America
"Contemporary Services, Inc.",United-States-of-America
"Continental Service Group, Inc.",United-States-of-America
"ConvergEx Holdings, LLC",United-States-of-America
"Corby Capital Markets, Inc.",United-States-of-America
Corn Belt Bank And Trust Company,United-States-of-America
Cornerstone Community Bank,United-States-of-America
"Corporate Valuation Advisors, Inc.",United-States-of-America
Coulee Bank,United-States-of-America
Creation Capital LLC,United-States-of-America
"Credit Plus, Inc.",United-States-of-America
"Credit Suisse Holdings (USA), Inc.",United-States-of-America
Crescendo Capital Partners LLC,United-States-of-America
"Crescent Bank & Trust, Inc.",United-States-of-America
Crescent Banking Company,United-States-of-America
"Cromwell, Morgan",United-States-of-America
"Crowdcheck, Inc.",United-States-of-America
CSB Bancorp Inc.,United-States-of-America
Cumberland Capital Company,United-States-of-America
"Current Status, Inc.",United-States-of-America
Dawcin International Corp.,United-States-of-America
Db USA Corporation,United-States-of-America
Dearborn Federal Savings Bank,United-States-of-America
"Decision HR USA, Inc.",United-States-of-America
Decker Communications Inc.,United-States-of-America
Deloitte Development LLC,United-States-of-America
DeSoto County Bank,United-States-of-America
"Deutsche Bank AG, New York Branch",United-States-of-America
Deutsche Bank Americas Holding Corp.,United-States-of-America
Deutsche Bank Capital Funding Trust X,United-States-of-America
Deutsche Bank Global Markets,United-States-of-America
Deutsche Bank Trust Company Americas,United-States-of-America
Deutsche Bank Trust Corporation,United-States-of-America
"Dewey & Kaye, Inc.",United-States-of-America
DG European Securities Corp.,United-States-of-America
Diablo Management Group,United-States-of-America
"DnB NOR Markets, Inc.",United-States-of-America
"Donlin, Recano & Company, Inc.",United-States-of-America
"Dove Consulting Group, Inc.",United-States-of-America
"Dresdner Kleinwort - Grantchester, Inc.",United-States-of-America
Dutton State Bank,United-States-of-America
"Dynamica Group, LLC",United-States-of-America
Dynex Securities Corp.,United-States-of-America
E*TRADE Securities LLC,United-States-of-America
"e3holdings, inc.",United-States-of-America
"Ebook-Keeper.com, Inc.",United-States-of-America
"Econ One Research, Inc.",United-States-of-America
"Economic Research Services, Inc.",United-States-of-America
"Ecova, Inc.",United-States-of-America
"Edon Bancorp, Inc.",United-States-of-America
Elite Investment Group LLC,United-States-of-America
"Elmwood Bancshares, Inc.",United-States-of-America
"EM Capital, Inc.",United-States-of-America
Embassy Bank for the Lehigh Valley,United-States-of-America
"EMG, Inc.",United-States-of-America
"Empower Energy Technology, LLC",United-States-of-America
Enpower Management Corp.,United-States-of-America
Epic-Capital,United-States-of-America
"Epiq Bankruptcy Solutions, LLC",United-States-of-America
"Equias Alliance, LLC",United-States-of-America
"Equinox Associates, LLC",United-States-of-America
"Equitable Savings & Loan Association (Sterling, CO)",United-States-of-America
"Equity Bancshares, Inc.",United-States-of-America
"ESB Advisory Services, Inc.",United-States-of-America
"Esp  rito Santo Bank, S.A.",United-States-of-America
"Everest Merchant Funding, Inc.",United-States-of-America
"Everingham & Kerr, Inc.",United-States-of-America
Export-Import Bank of the United States of America,United-States-of-America
Failaka Advisors LLC,United-States-of-America
"Fairbank, Maslin, Maullin & Associates, Inc.",United-States-of-America
Fairbourne Consulting Group,United-States-of-America
Family Bank and Trust Company,United-States-of-America
"Farmers & Merchants Investment, Inc.",United-States-of-America
"Farmers And Merchants Bank (Monticello, FL)",United-States-of-America
"Farmers Bancorp, Inc. of Marion, Kentucky",United-States-of-America
"Farmers Bank (Windasor, VA)",United-States-of-America
"Fb Bancorp, Inc",United-States-of-America
"FBC Bancshares, Inc.",United-States-of-America
"FC Holdings, Inc.",United-States-of-America
Federated States of Micronesian Development Bank,United-States-of-America
FHA CPA,United-States-of-America
FI Consulting Inc.,United-States-of-America
"Fieldpoint Private Bank & Trust, Inc.",United-States-of-America
Fifth Third Bank (Central Florida),United-States-of-America
Fifth Third Bank (Chicago),United-States-of-America
"Fifth Third Securities, Inc.",United-States-of-America
"FIG Partners, LLC",United-States-of-America
"FIG Partners, LLC, Research Division",United-States-of-America
Finemark Holdings Inc.,United-States-of-America
FineMark National Bank & Trust,United-States-of-America
"First American Investment, Inc.",United-States-of-America
First Bank & Trust Company,United-States-of-America
First Bank Corp.,United-States-of-America
First Bank Of Georgia,United-States-of-America
"First Banks America, Inc.",United-States-of-America
"First Commerce Bank (Closter, NJ)",United-States-of-America
First Community Bank,United-States-of-America
First Credit Bank,United-States-of-America
"First Dominion Capital, L.L.C.",United-States-of-America
"First Equity Capital Securities, Inc.",United-States-of-America
First Federal Bank of Ohio,United-States-of-America
First Federal Bank of Wisconsin,United-States-of-America
"First Federal Community Bank (Paris, TX)",United-States-of-America
First Foundation Bank,United-States-of-America
First Guaranty Bancorp,United-States-of-America
"First Iowa State Shares, Inc.",United-States-of-America
First Manhattan Consulting Group LLC,United-States-of-America
"First Merchants Bank, National Association",United-States-of-America
"First Montana Bank, Inc.",United-States-of-America
"First National Bancshares of Hempstead County, Inc.",United-States-of-America
First National Bank & Trust Company of Newtown,United-States-of-America
"First National Bank Ames, Iowa",United-States-of-America
"First National Bank Corp. (Cloverdale, IN)",United-States-of-America
"First National Bank Group, Inc.",United-States-of-America
First National Bank in DeRidder,United-States-of-America
First National Bank of Altheimer,United-States-of-America
First National Bank of Michigan,United-States-of-America
First National Bank Of Pontotoc,United-States-of-America
First National Bankers Bank,United-States-of-America
"First National Corporation Of Ardmore, Inc.",United-States-of-America
"First Republic Securities Company, LLC",United-States-of-America
"First Republic Wealth Advisors, LLC",United-States-of-America
First Security Bank - Canby,United-States-of-America
First Security Bank & Trust,United-States-of-America
"First Security Bank (Batesville, MS)",United-States-of-America
First Security Bank of Missoula,United-States-of-America
First Security Business Bank,United-States-of-America
"First Southern Bancorp, Inc.",United-States-of-America
First Southern National,United-States-of-America
"First State Bancorporation, Inc.",United-States-of-America
"First State Bank (Monticello, IL)",United-States-of-America
"First State Bank (Union City, TN)",United-States-of-America
First State Bank of Mobeetie,United-States-of-America
First State Bank of the Florida Keys Holding Company,United-States-of-America
"First Texas Bank (Georgetown, TX)",United-States-of-America
"First Texas BHC, Inc.",United-States-of-America
"First United Bancorp, Inc.",United-States-of-America
FirstBank Southwest,United-States-of-America
"Five Brothers Mortgage Company Services and Securing, Inc.",United-States-of-America
Fixed Income Clearing Corporation,United-States-of-America
Flagship Community Bank,United-States-of-America
"Florida Capital Group, Inc.",United-States-of-America
Florida Coastline Comm.,United-States-of-America
"Florida Gulf Bancorp, Inc.",United-States-of-America
"Floridian Community Bank, Inc.",United-States-of-America
"FMB of S.C. Bancshares, Inc.",United-States-of-America
"FNB Banking Company, Inc.",United-States-of-America
"For The Children, Inc.",United-States-of-America
"Forcht Bank, National Association",United-States-of-America
Forest Park National Bank and Trust Company,United-States-of-America
"Fort Davis Bancshares, Inc.",United-States-of-America
Fortrend International LLC,United-States-of-America
"FPB Bancorp, Inc.",United-States-of-America
Franklin Bank,United-States-of-America
"Franklin Community Bank, National Association",United-States-of-America
Fraternity Federal Savings and Loan Association,United-States-of-America
Fredericks & Associates Corp.,United-States-of-America
"Freedom 4, Inc.",United-States-of-America
"Freedom 5, Inc.",United-States-of-America
"Freedom 6, Inc.",United-States-of-America
"Freedom 7, Inc.",United-States-of-America
"Freedom Bank (Bradenton, FL)",United-States-of-America
"Friend & Associates, Inc.",United-States-of-America
Friendswood Capital Corporation,United-States-of-America
"Fritsche Capital Group, Inc.",United-States-of-America
"FTR Associates, Inc.",United-States-of-America
FVNB Corporation,United-States-of-America
G. X. Clarke & Co. L.P.,United-States-of-America
"Galen Capital Corp., LLC.",United-States-of-America
"Gallery Associates, Inc.",United-States-of-America
Galson Laboratories Inc.,United-States-of-America
"Garden State Securities, Inc.",United-States-of-America
"Genbeach Co., Inc.",United-States-of-America
"GeoPioneer, Inc.",United-States-of-America
George V. Reis Investment Group Inc.,United-States-of-America
"Georgia Banking Company, Inc.",United-States-of-America
"Georgia Commerce Bancshares, Inc.",United-States-of-America
Gilardi & Company LLC,United-States-of-America
"Global Compliance Services, Inc.",United-States-of-America
Global Macro Trust,United-States-of-America
Goodenow Bancorporation,United-States-of-America
"Grace 1, Inc.",United-States-of-America
"Grace 4, Inc.",United-States-of-America
"Grace 5, Inc.",United-States-of-America
"Grace 6, Inc.",United-States-of-America
"Grace 7, Inc.",United-States-of-America
Grand Mountain Bancshares Inc.,United-States-of-America
"Grandpoint Capital, Inc.",United-States-of-America
"Granite Bancshares, Inc.",United-States-of-America
Grant County Bank,United-States-of-America
"Grant Park Bancshares, Inc.",United-States-of-America
"Great Midwest Bank, S.S.B.",United-States-of-America
Greenfield Banking Company,United-States-of-America
"Greenough & Company, Inc.",United-States-of-America
Greenwich Technology Advisors LLC,United-States-of-America
Grundy Bank,United-States-of-America
"Guaranty Bancorp, Inc.",United-States-of-America
"GVC Capital LLC, Research Division",United-States-of-America
H.B. Oppenheimer & Co.,United-States-of-America
Haddon Savings Bank,United-States-of-America
"Halpern Capital, Inc.",United-States-of-America
"Hamilton Capital Partners, LLC",United-States-of-America
"Hamilton State Bancshares, Inc.",United-States-of-America
"Hanston Insurance Agency, Inc.",United-States-of-America
Hantz Bank,United-States-of-America
"Happy Bancshares, Inc.",United-States-of-America
"HCBF Holding Company, Inc.",United-States-of-America
HDR Sharon Greene + Associates,United-States-of-America
"Heritage Bank, Inc. (Erlanger, KY)",United-States-of-America
Hibernia Bank,United-States-of-America
"Hilltop Bancshares, Inc.",United-States-of-America
"Home BancGroup, Inc.",United-States-of-America
Home Federal Bank of Hollywood,United-States-of-America
"HomeStreet Bank, Inc.",United-States-of-America
"Honda Kaihatsu Kogyo USA, Inc.",United-States-of-America
"Honor Bancorp, Inc.",United-States-of-America
"Hope Bancshares, Inc.",United-States-of-America
HOTC Investment Company,United-States-of-America
HRD Consultants Inc.,United-States-of-America
HSBC Private Bank International,United-States-of-America
Huntington Federal Savings Bank,United-States-of-America
"Huret, Rothenberg & Co.",United-States-of-America
Idaho Mutual Trust Opportunity Income Fund LLC,United-States-of-America
"IDOM, Inc.",United-States-of-America
"Illinois State Bancorp, Inc.",United-States-of-America
Impact Learning Systems International Inc.,United-States-of-America
Independence Community Bank Corp.,United-States-of-America
Independent Credit Research LLC,United-States-of-America
"Industry Bancshares, Inc.",United-States-of-America
InsBank,United-States-of-America
"Institutional Capital Management, Inc.",United-States-of-America
"Integrated Screening Partners, Inc.",United-States-of-America
Interbank Capital Corp,United-States-of-America
"International Bank Of Commerce (Zapata, Texas)",United-States-of-America
"InvestorsBancorp, Inc.",United-States-of-America
Iowa State Bank,United-States-of-America
IPOConnection.com Inc.,United-States-of-America
Ipswich Capital Investment Corp.,United-States-of-America
Iron Workers Savings Bank,United-States-of-America
iServe Servicing Inc.,United-States-of-America
"J.N. Levy, Inc.",United-States-of-America
"Jack Augsback & Co., Inc.",United-States-of-America
Jackson Hole Group,United-States-of-America
Jacobson Executive Search,United-States-of-America
"James Farris Associates, Ltd.",United-States-of-America
"Jaypee International, Inc., Research Division",United-States-of-America
"JEC Strategic Advisors, Inc.",United-States-of-America
"Jefferies LLC, Fixed Income Research",United-States-of-America
"Jefferson Bancshares, Inc.",United-States-of-America
"JobBank USA, Inc.",United-States-of-America
"John Galt Staffing, Inc.",United-States-of-America
"John Richard Associates, Inc.",United-States-of-America
"Joseph R. Schneider & Associates, Inc.",United-States-of-America
JPMorgan Private Bank,United-States-of-America
Kearny MHC,United-States-of-America
Keystone Community Bancorporation,United-States-of-America
Kirkland Investors LLC,United-States-of-America
"Kirkland Messina, Inc.",United-States-of-America
"Klayman/Alexander Group, Inc.",United-States-of-America
"Knight Capital Group Inc., Research Division",United-States-of-America
Knowledge Infusion LLC,United-States-of-America
"Knowledge Works, Inc.",United-States-of-America
Kotak Mahindra Inc.,United-States-of-America
"Kroll Factual Data, Inc.",United-States-of-America
Lafayette Bancorporation,United-States-of-America
Lakeside Bank,United-States-of-America
"Landesbank Baden-W ºrttemberg, New York Branch",United-States-of-America
"Landmark Bank, National Association (Columbia, MO)",United-States-of-America
"Landmark Bank, National Association (Fort Lauderdale, FL)",United-States-of-America
LaSalle Funding LLC,United-States-of-America
"Leading Edge Aviation Solutions, LLC",United-States-of-America
"Legacy Bancorp, Inc.",United-States-of-America
Legacy Bank of Florida,United-States-of-America
LegacyTexas Bank,United-States-of-America
"LERETA, LLC",United-States-of-America
"Level One Bancorp, Inc.",United-States-of-America
"Liberty Bancorp Of Georgia, Inc.",United-States-of-America
"Liberty Bancshares, Inc.",United-States-of-America
Liberty Bank of Maryland,United-States-of-America
Liberty Capital Bank,United-States-of-America
"Liberty Capital, Inc.",United-States-of-America
Lincoln Savings Bank,United-States-of-America
Lincorp Holdings Inc.,United-States-of-America
"Linden Bancshares, Inc.",United-States-of-America
Little London Bancorp Inc.,United-States-of-America
"Live Oak Bancshares, Inc.",United-States-of-America
Live Oak Banking Company,United-States-of-America
"Loan Value Group, LLC",United-States-of-America
"Louisiana Community Bancorp., Inc.",United-States-of-America
Luther Burbank Corp.,United-States-of-America
"M&P Community Bancshares, Inc.",United-States-of-America
"M. Kane & Company, Inc.",United-States-of-America
Macon Bank and Trust Company,United-States-of-America
"Magnolia Energy Capital, LLC",United-States-of-America
"Magyar Bank (New Brunswick, NJ)",United-States-of-America
"Management Performance International, Inc.",United-States-of-America
"Mann, Armistead & Epperson, Ltd., Research Division",United-States-of-America
"Marco Community Bancorp, Inc.",United-States-of-America
Marion Center Bank,United-States-of-America
"Market Street Bancshares, Inc.",United-States-of-America
Marketplus Capital Co Llc,United-States-of-America
Marlin Business Bank,United-States-of-America
Mars National Bank,United-States-of-America
Marsoft Inc,United-States-of-America
"Maxcomm, Inc.",United-States-of-America
"MC Bancshares, Inc.",United-States-of-America
"MC Bancshares, Inc.",United-States-of-America
"McIntosh Bancshares, Inc.",United-States-of-America
McTeague & Co.,United-States-of-America
Meadows Bank,United-States-of-America
Mediant Communications Inc.,United-States-of-America
Meetinghouse Bank,United-States-of-America
Mellon Capital IV,United-States-of-America
Mellon Transition Management Services,United-States-of-America
Mercantile Bank,United-States-of-America
Mercantile National Bank,United-States-of-America
"Mercator Advisory Group, Inc.",United-States-of-America
Merion Capital Group,United-States-of-America
Merrill Lynch Preferred Capital Trust III,United-States-of-America
Merrill Lynch Preferred Capital Trust IV,United-States-of-America
Merrill Lynch Preferred Capital Trust V,United-States-of-America
"Merrill Lynch Preferred Funding IV, L.P.",United-States-of-America
"Merrill Lynch Preferred Funding V, L.P.",United-States-of-America
Metropolitan Bank,United-States-of-America
"Meyer-Chatfield, Corp.",United-States-of-America
Michigan Heritage Bancorp Inc.,United-States-of-America
Middle Tennessee Bank & Trust,United-States-of-America
"Middlesex Federal Savings, F.A.",United-States-of-America
"Middlesex Savings Bank, Inc.",United-States-of-America
Mid-Southern MHC,United-States-of-America
"Midwest Bancshares, Inc.",United-States-of-America
"Midwest BankCentre, Inc.",United-States-of-America
Midwest Community Bank,United-States-of-America
"Midwest Independent Bancshares, Inc.",United-States-of-America
Midwest Independent Bank,United-States-of-America
MileStone Bank,United-States-of-America
Mille Capital Corp.,United-States-of-America
"Minnesota Community Bancshares, Inc.",United-States-of-America
Mitsubishi UFJ Trust & Banking Corporation (U.S.A.),United-States-of-America
Mizuho Bank (USA),United-States-of-America
Mizuho Trust & Banking Co. (USA),United-States-of-America
"MoneyPark, Inc.",United-States-of-America
Morgan Capital Corporation,United-States-of-America
"Morgan Stanley Private Bank, National Association",United-States-of-America
Morgan Stanley Trust National Association,United-States-of-America
"Morgantown Bank & Trust Company, Incorporated",United-States-of-America
Mortgage Resolution Partners LLC,United-States-of-America
"Mortgage Resource Center, Inc.",United-States-of-America
"Mountain Commerce Bancorp, Inc.",United-States-of-America
"Mountain Valley Bank, N.A.",United-States-of-America
MountainView Securities,United-States-of-America
Mt. Washington Savings Bank,United-States-of-America
Mu Sigma Inc.,United-States-of-America
"Mufson Howe Hunter & Co, LLC",United-States-of-America
Municipal Energy Resources Corp.,United-States-of-America
Mutual Federal Savings and Loan Association of Chicago,United-States-of-America
"MVP Realty Advisors, LLC",United-States-of-America
"Myers Capital Partners, LLC",United-States-of-America
Nantucket Holding Co.,United-States-of-America
National Alliance Capital Markets,United-States-of-America
National Commerce Corporation,United-States-of-America
nBank Corp.,United-States-of-America
"NetLink Transaction Services, LLC",United-States-of-America
"New England Bancorp, Inc.",United-States-of-America
"New Tripoli Bancorp, Inc.",United-States-of-America
New Windsor State Bank,United-States-of-America
New York Private Bank & Trust Corporation,United-States-of-America
"NewFields Companies, LLC",United-States-of-America
Newforth Partners LLC,United-States-of-America
"Newnan Coweta Bancshares, Inc.",United-States-of-America
North Shore Trust and Savings,United-States-of-America
"North Star Bank (Roseville, MN)",United-States-of-America
North Valley Bank,United-States-of-America
"Northeast International Soya, Inc.",United-States-of-America
"Northern State Bank (Ashland, WI)",United-States-of-America
Northern Testing Laboratories Inc.,United-States-of-America
Northstar Banking Corporation,United-States-of-America
Northwest Investment Corp.,United-States-of-America
"Northwestern Bank (Chippewa Falls, WI)",United-States-of-America
"Oak Point Partners, Inc.",United-States-of-America
Oakbridge Capital Partners LLC,United-States-of-America
Oakworth Capital Bank,United-States-of-America
OgdenBancShares Incorporated,United-States-of-America
Oncor Electric Delivery Transition Bond Company LLC,United-States-of-America
OneWest Bank Group LLC,United-States-of-America
"Opportunity Bancshares, Inc.",United-States-of-America
Optony Inc.,United-States-of-America
Orient Bancorporation,United-States-of-America
Ottawa Savings Bank FSB,United-States-of-America
"Overend & Company, Inc.",United-States-of-America
Pacific Epoch,United-States-of-America
"Palantir Group, Inc.",United-States-of-America
Palisade Capital Corp.,United-States-of-America
"Palisades Associates, Inc.",United-States-of-America
"Palisades Capital Group, LLC",United-States-of-America
"ParkWest Advisors, LLC",United-States-of-America
Parsec Interact Inc.,United-States-of-America
Patriot Bank Of Trinity,United-States-of-America
"Pembina County Bankshares, Ltd.",United-States-of-America
"People‚Äôs Securities, Inc.",United-States-of-America
"Peoples Bank & Trust, Inc.",United-States-of-America
Peoples Bank of Deer Lodge,United-States-of-America
People's United Bank Retirement Services,United-States-of-America
"Peritus Partners, Inc.",United-States-of-America
Phoenix Partners Group LP,United-States-of-America
"Piedmont Bancorp, Inc.",United-States-of-America
Pine River Bank Corp.,United-States-of-America
Pine River Valley Bank,United-States-of-America
"Pinnacle Bancorp, Inc.",United-States-of-America
"Pioneer Bank (Mapleton, MN)",United-States-of-America
"PIONEER Data Systems, Inc.",United-States-of-America
Planters Holding Company,United-States-of-America
"Platinum Bancshares of Texas, Inc.",United-States-of-America
"Pointe-Force Company, The",United-States-of-America
"Popular International Bank, Inc.",United-States-of-America
"Power Management Co., LLC",United-States-of-America
"Preferred Bank (Houston, TX)",United-States-of-America
Presidio Merchant Partners LLC,United-States-of-America
Prime Meridian Bank,United-States-of-America
Prime Policy Group,United-States-of-America
"Prime Resource Group, Inc.",United-States-of-America
"PrimeSouth Bancshares, Inc.",United-States-of-America
Princeville State Bank,United-States-of-America
"Private Client Resources, LLC",United-States-of-America
Professional Bank,United-States-of-America
Proficio Bank,United-States-of-America
"Property Assessment Advisors, LLC",United-States-of-America
Providence Bancshares Corporation,United-States-of-America
"Provident Bancorp, Inc.",United-States-of-America
