Investment Banking Name,Country
Gulf Capital Group (DIFC) Limited,United-Arab-Emirates
Injaz Mena Investment Company PSC,United-Arab-Emirates
MAS ClearSight Ltd.,United-Arab-Emirates
Meirc Training and Consulting,United-Arab-Emirates
Millennium Finance Corporation Limited,United-Arab-Emirates
Noor Bank,United-Arab-Emirates
Noor Investment Group LLC,United-Arab-Emirates
Norton Rose (Middle East) LLP,United-Arab-Emirates
Oceanis Partners Limited,United-Arab-Emirates
Orion Holding Overseas S.A.,United-Arab-Emirates
Palma Capital Limited,United-Arab-Emirates
PKF Partnership,United-Arab-Emirates
Rasameel Investment Bank Limited,United-Arab-Emirates
Rasmala Investment Bank Limited,United-Arab-Emirates
"Rasmala Investment Bank Ltd., Research Division",United-Arab-Emirates
Royal Capital PJSC,United-Arab-Emirates
Saffar Capital Limited,United-Arab-Emirates
The Emirates Capital Limited,United-Arab-Emirates
ABC International Bank Plc,United-Kingdom
Access Partnership Ltd.,United-Kingdom
Adam Smith Limited,United-Kingdom
Addleshaw Goddard Ltd.,United-Kingdom
AdviCorp Plc,United-Kingdom
AGI Corporate Finance Limited,United-Kingdom
Akkadia Partners LLP,United-Kingdom
Alexander Mann Group Limited,United-Kingdom
Alexander Mann Solutions Ltd.,United-Kingdom
Allenby Capital Limited,United-Kingdom
Alliott Group,United-Kingdom
Altium Capital Limited,United-Kingdom
Alvarez & Marsal Europe Limited,United-Kingdom
Amethyst Corporate Finance PLC,United-Kingdom
Anchorage Capital Partners Ltd.,United-Kingdom
Anderson Anderson & Brown LLP,United-Kingdom
"Anderson Anderson & Brown LLP, Corporate Finance Division",United-Kingdom
Anthem Corporate Finance Ltd,United-Kingdom
Arete Consulting Limited,United-Kingdom
Arkios Limited,United-Kingdom
Arma Partners LP,United-Kingdom
Armadillo UK Limited,United-Kingdom
Armstrong Watson Ltd,United-Kingdom
Avington Financial Limited,United-Kingdom
Avista Partners LLP,United-Kingdom
Axiom Capital Limited,United-Kingdom
Balfour Corporate Finance Ltd.,United-Kingdom
Bank Leumi (UK) plc,United-Kingdom
Barclays Capital PLC,United-Kingdom
Barnes Menzies,United-Kingdom
Batley Capital Ltd.,United-Kingdom
BDO Corporate Finance LLP,United-Kingdom
BDO LLP,United-Kingdom
Bearing Consulting Ltd.,United-Kingdom
Beaumont Cornish Limited,United-Kingdom
Belgravia Financial Ltd.,United-Kingdom
BHP Corporate Finance,United-Kingdom
Bird Luckin Ltd.,United-Kingdom
Blake Lapthorn Tarlo Lyons,United-Kingdom
Boxington Corporate Finance Limited,United-Kingdom
Bristows,United-Kingdom
"Brunel Capital Limited, Investment Banking Arm",United-Kingdom
BTG McInnes Corporate Finance LLP,United-Kingdom
Buckingham Corporate Finance Limited,United-Kingdom
Burness Paull & Williamsons,United-Kingdom
Calder Corporate Advisory Limited,United-Kingdom
Cambridge Healthcare & Biotech Ltd,United-Kingdom
Canaccord Genuity Limited,United-Kingdom
Capital Partners Corporate Finance Ltd.,United-Kingdom
Carlton Corporate Finance Ltd.,United-Kingdom
Catalyst Corporate Finance LLP,United-Kingdom
Catalyst Development Limited,United-Kingdom
Cavendish Corporate Finance LLP,United-Kingdom
Cazenove Group Limited,United-Kingdom
Centrus Advisors LLP,United-Kingdom
Chantrey Vellacott DFK LLP,United-Kingdom
Charles Stanley & Co. Limited,United-Kingdom
Citibank International Limited,United-Kingdom
Citigroup Global Markets Limited,United-Kingdom
CitiPeople Group Ltd.,United-Kingdom
City & Merchant Group Plc,United-Kingdom
City & Merchant Limited,United-Kingdom
Clarkson Investment Services Limited,United-Kingdom
CLB Corporate Finance LLP,United-Kingdom
Clearwater International,United-Kingdom
Climate Change Capital Limited,United-Kingdom
"Clive Owen & Co LLP, Corporate Finance Arm",United-Kingdom
Cobalt Corporate Finance LLP,United-Kingdom
Commerzbank Corporates & Markets,United-Kingdom
Consilium Capital Limited,United-Kingdom
Contango Markets Limited,United-Kingdom
Cooper Parry,United-Kingdom
Copal Amba,United-Kingdom
Corbett Keeling Limited,United-Kingdom
Cornerstone Corporate Finance Limited,United-Kingdom
"Corporate Advisors, Ltd.",United-Kingdom
Craton Partners Limited,United-Kingdom
Credit Suisse (UK) Limited,United-Kingdom
Cripps Harries Hall LLP,United-Kingdom
Cutfield Freeman & Co. Ltd.,United-Kingdom
Daiwa Capital Markets Europe Limited,United-Kingdom
Daniel Stewart & Company Plc,United-Kingdom
Deloitte & Touche Corporate Finance UK Limited,United-Kingdom
Deutsche Bank AG (London),United-Kingdom
Dinosaur Securities (UK) Limited,United-Kingdom
DMH Stallard,United-Kingdom
Dow Schofield Watts Corporate Finance Limited,United-Kingdom
Dowgate Capital Advisers Limited,United-Kingdom
DTZ Corporate Finance Ltd.,United-Kingdom
EC1 Partners Ltd.,United-Kingdom
Edge Group Limited,United-Kingdom
Elix-IRR Partners LLP,United-Kingdom
EMW Picton Howell LLP,United-Kingdom
enb consulting ltd,United-Kingdom
Envirocapital Limited,United-Kingdom
EOC Partners LLP,United-Kingdom
"Ernst & Young UK, Investment Banking Arm",United-Kingdom
"Espirito Santo Investment Bank, Research Division",United-Kingdom
Evolution Securities China Limited,United-Kingdom
Evolution Securities Limited,United-Kingdom
Execution Noble Limited,United-Kingdom
Exotix Limited,United-Kingdom
Ferghana Partners Group,United-Kingdom
FinnCap Ltd.,United-Kingdom
First Columbus LLP,United-Kingdom
First London plc,United-Kingdom
Fox Williams,United-Kingdom
Fox-Davies Capital Limited,United-Kingdom
Francis Clark LLP,United-Kingdom
Fraser Finance LLP,United-Kingdom
Freshwater Midlands Limited,United-Kingdom
Friend LLP,United-Kingdom
FT Advisors Limited,United-Kingdom
FTSE International Limited,United-Kingdom
Fusion Corporate Finance,United-Kingdom
Gambit Corporate Finance LLP,United-Kingdom
Garbutt & Elliott Ltd.,United-Kingdom
Gartland Whalley & Barker Limited,United-Kingdom
Gleacher Shacklock LLP,United-Kingdom
Goldenhill Technology Advisors LLP,United-Kingdom
GP Bullhound LLP,United-Kingdom
Grant Thornton Corporate Finance,United-Kingdom
Granville Baird,United-Kingdom
Grenadier Capital Ltd.,United-Kingdom
Hadwin Garrick Capital Partners LLP,United-Kingdom
Hampleton,United-Kingdom
Hannam and Partners LLP,United-Kingdom
Harris Williams & Co. Ltd.,United-Kingdom
Haslers Services Ltd,United-Kingdom
Hawsons Corporate Finance,United-Kingdom
Haywood Securities (UK) Limited,United-Kingdom
Hazlewoods,United-Kingdom
HSBC Investment Banking Group Ltd.,United-Kingdom
Hurst & Co,United-Kingdom
Huxley Associates Limited,United-Kingdom
I. F. Mackinnon & Company LLP,United-Kingdom
IAF Capital Limited,United-Kingdom
IBIS Capital Ltd.,United-Kingdom
IMAS Corporate Finance LLP,United-Kingdom
"IMAS Corporate Finance LLP, Research Division",United-Kingdom
Ineum Consulting Ltd.,United-Kingdom
ING Bank N.V. (London),United-Kingdom
Intelli Corporate Finance Limited,United-Kingdom
Investec Investment Banking & Securities,United-Kingdom
J.P. Morgan Cazenove Limited,United-Kingdom
Johnston Carmichael LLP,United-Kingdom
"Johnston Carmichael LLP, Corporate Finance Arm",United-Kingdom
Jones Day Gouldens,United-Kingdom
KC Capital Ltd,United-Kingdom
"Keefe, Bruyette & Woods Limited",United-Kingdom
Kinmont Limited,United-Kingdom
Knight Munro Ltd.,United-Kingdom
KPMG LLP (United Kingdom),United-Kingdom
Langham Capital Limited,United-Kingdom
Lansdowne Capital Limited,United-Kingdom
Larive UK Limited,United-Kingdom
"Lazard & Co., Limited",United-Kingdom
Ledingham Chalmers LLP,United-Kingdom
Levy Gee,United-Kingdom
Libertas Partners LLP,United-Kingdom
Liberum Capital Limited,United-Kingdom
Lipworth Capital Limited,United-Kingdom
Livingstone Partners LLP,United-Kingdom
Loeb Aron & Company Ltd.,United-Kingdom
Macfarlane Gray Corporate Finance,United-Kingdom
MacIntyre Corporate Finance Limited,United-Kingdom
Macquarie Capital (Europe) Limited,United-Kingdom
Magus Partners,United-Kingdom
"Manfield Partners, Investment Banking Arm",United-Kingdom
Matrix Corporate Capital LLP,United-Kingdom
Mazars LLP,United-Kingdom
MBM Commercial LLP,United-Kingdom
McClure Naismith LLP,United-Kingdom
McQueen Limited,United-Kingdom
Media & Entertainment Advisors Limited,United-Kingdom
Memery Crystal LLP,United-Kingdom
Merchant Place Corporate Finance Limited,United-Kingdom
Merlin Partners LLP,United-Kingdom
Merrill Lynch International,United-Kingdom
MM & K Limited,United-Kingdom
Mooreland Partners LLP,United-Kingdom
Morgan Stanley International Limited,United-Kingdom
Muckle LLP,United-Kingdom
Nash Fitzwilliams Ltd.,United-Kingdom
NBG International Limited,United-Kingdom
Nelsons Solicitors,United-Kingdom
"New Amsterdam Capital Management LLP, Advisory Arm",United-Kingdom
NewShore Partners Limited,United-Kingdom
Nigel Lynn Associates Ltd.,United-Kingdom
Northland Capital Partners Limited,United-Kingdom
Nortons Corporate Finance Ltd.,United-Kingdom
Novitas Partners LLP,United-Kingdom
Novus Capital Markets Ltd.,United-Kingdom
Oakley Capital Corporate Finance Limited,United-Kingdom
Ocean Equities Limited,United-Kingdom
Ochre Securities Limited,United-Kingdom
Oghma Partners LLP,United-Kingdom
Omada Capital Advisory Limited,United-Kingdom
Omagis Limited,United-Kingdom
Orange Corporate Finance Limited,United-Kingdom
Orbis Partners LLP,United-Kingdom
Oriel Securities Limited,United-Kingdom
Otkritie Securities Limited,United-Kingdom
Pace Equity Limited,United-Kingdom
Pakenham Partners Limited,United-Kingdom
Pall Mall Capital Limited,United-Kingdom
Parker Linton Associates Limited,United-Kingdom
Parmentier Arthur Group Limited,United-Kingdom
PCP Capital Partners LLP,United-Kingdom
Peel Hunt LLP,United-Kingdom
"PKF (UK) LLP, Investment Banking Arm",United-Kingdom
Plurimi Capital LLP,United-Kingdom
Private Acquisitions Ltd.,United-Kingdom
PRPi Consulting Limited,United-Kingdom
PSource Capital Limited,United-Kingdom
Quantum Corporate Finance Ltd.,United-Kingdom
Quayle Munro Limited,United-Kingdom
"Rabobank Nederland, London Branch",United-Kingdom
RBS Corporate Finance Limited,United-Kingdom
RBS HG (UK) Limited,United-Kingdom
"Redburn Partners LLP, Research Division",United-Kingdom
Religare Capital Markets (UK) Limited,United-Kingdom
Renaissance Capital Limited,United-Kingdom
Results International Group LLP,United-Kingdom
RFC Ambrian Limited,United-Kingdom
Richmond Park Partners LLP,United-Kingdom
Rodman & Renshaw Elixir Securities Limited,United-Kingdom
Rowan Dartington & Co. Ltd.,United-Kingdom
Rowan Dartington Corporate Finance,United-Kingdom
RP&C International Limited,United-Kingdom
Rule Financial Limited,United-Kingdom
Saphire Finance LLP,United-Kingdom
Sapient Corporate Finance,United-Kingdom
Sardis Capital Limited,United-Kingdom
Savigny Partners LLP,United-Kingdom
Scott-Moncrieff,United-Kingdom
Shepherd and Wedderburn LLP,United-Kingdom
Shield Corporate Finance Limited,United-Kingdom
Shoosmiths LLP,United-Kingdom
Shore Capital and Corporate Limited,United-Kingdom
Short Partners LLP,United-Kingdom
Smith & Williamson Corporate Finance Limited,United-Kingdom
Smith Cooper,United-Kingdom
"Smith Cooper, Corporate Finance Arm",United-Kingdom
Soditic Limited,United-Kingdom
SP Angel Corporate Finance LLP,United-Kingdom
"SP Angel Corporate Finance LLP, Research Division",United-Kingdom
Spayne Lindsay & Co. LLP,United-Kingdom
SRLV Accountants,United-Kingdom
Stamford Partners LLP,United-Kingdom
Stephen Raby Associates,United-Kingdom
Stephenson Harwood,United-Kingdom
Sterling Corporate Finance LLP,United-Kingdom
Stockcube PLC,United-Kingdom
Strata Technology Partners LLP,United-Kingdom
Stronachs LLP,United-Kingdom
Susan Hamilton Group Limited,United-Kingdom
Target Corporate Finance Limited,United-Kingdom
Templewood Partners LLP,United-Kingdom
Thames Advisory London LLP,United-Kingdom
The Capital Trust Group,United-Kingdom
The Corporate Training Group Limited,United-Kingdom
The Smart Cube Limited,United-Kingdom
TMG Corporate Finance LLP,United-Kingdom
Torch Partners Corporate Finance Limited,United-Kingdom
Tricorn Partners LLP,United-Kingdom
Tridevi Capital Ltd.,United-Kingdom
Trinity Advisers Limited,United-Kingdom
Tristone Capital Limited,United-Kingdom
UBS Limited,United-Kingdom
UBS Warburg Securities Ltd.,United-Kingdom
UHY Hacker Young LLP,United-Kingdom
Vantis Numerica Corporate Finance Limited,United-Kingdom
Vantis Rouse,United-Kingdom
Viatrade PLC,United-Kingdom
VSA Capital Group plc,United-Kingdom
Warburton Lort Associates,United-Kingdom
"Watson, Farley & Williams LLP",United-Kingdom
"Weavering Capital (UK) Limited, Investment Banking Arm",United-Kingdom
Wedlake Bell,United-Kingdom
West Hill Corporate Finance Limited,United-Kingdom
Westhouse Holdings plc,United-Kingdom
WH Ireland Limited,United-Kingdom
WH Marks Sattin (UK) Limited,United-Kingdom
William Albert Securities Limited,United-Kingdom
William Blair International Limited,United-Kingdom
Winter Hagmann Heminway & Partners LLP,United-Kingdom
Withers LLP,United-Kingdom
Zeus Capital Limited,United-Kingdom
Zolfo Cooper LLP,United-Kingdom
"6Pacific Partners, LLC",United-States-of-America
"7 Mile Advisors, LLC",United-States-of-America
"79 Capital Securities, LLC",United-States-of-America
798 Group LLC,United-States-of-America
"A.E. Rosica & Co., Inc.",United-States-of-America
Abacus Capital Partners LLC,United-States-of-America
ABBA Associates Inc.,United-States-of-America
"ABG Holdings, Inc.",United-States-of-America
Ablum Brown & Company,United-States-of-America
"Abshier Webb Donnelly & Baker, Inc.",United-States-of-America
"ACA Associates, Inc.",United-States-of-America
"Acacia Capital, Inc.",United-States-of-America
Accelerator Group LLC,United-States-of-America
Accumyn LLC,United-States-of-America
"Ackrell Capital, LLC",United-States-of-America
Acquest Advisors LLC,United-States-of-America
Acquisition Capital Consultants Inc.,United-States-of-America
"Acrelic Group, LLC",United-States-of-America
"Adams Capital, Inc.",United-States-of-America
Advanced Technology Real Estate Group,United-States-of-America
Advantage Merger & Acquisition,United-States-of-America
Aegis Capital Corporation,United-States-of-America
Aeris Partners LLC,United-States-of-America
"Aethlon Capital, LLC",United-States-of-America
"AFH Holding & Advisory, LLC",United-States-of-America
"Agile Equity, LLC",United-States-of-America
Ak Holding Corp,United-States-of-America
Akin Bay Company LLC,United-States-of-America
Alare Capital Partners LLC,United-States-of-America
"Albertine Enterprises, Inc.",United-States-of-America
"Alderman & Company Capital, LLC",United-States-of-America
Alderwood Capital LLC,United-States-of-America
Alexander Hutton Inc.,United-States-of-America
"Alexander, Wescott & Company, Inc.",United-States-of-America
Alfred C Johnsen & Co.,United-States-of-America
Alfred Daniels & Associates Inc.,United-States-of-America
"Algon Capital, LLC",United-States-of-America
"Allen & Associates, LLC",United-States-of-America
Allen & Company LLC,United-States-of-America
Allen C. Ewing & Co.,United-States-of-America
Allen Commercial Services,United-States-of-America
Allen-Villere Partners,United-States-of-America
"Alliance - BRG, Ltd.",United-States-of-America
Allomet Partners LLC,United-States-of-America
"Alpha Capital, Inc.",United-States-of-America
"Alpha Deal Group, LLC",United-States-of-America
Alpha Strategies LLC,United-States-of-America
"Alpina Capital, LLC",United-States-of-America
Alpine Capital Group LLC,United-States-of-America
"Alteon Capital Partners, LLC",United-States-of-America
Alterna Capital Corp,United-States-of-America
AltQuest Group,United-States-of-America
Alvarez & Marsal Transaction Advisory Group LLC,United-States-of-America
"Alvarez & Marsal, LLC",United-States-of-America
American Capital Markets Group,United-States-of-America
"American Financial Search, LLC",United-States-of-America
American Medtech Advisors LLC,United-States-of-America
America's Growth Capital LLC,United-States-of-America
Ameri-First Financial Corp.,United-States-of-America
"Amerifund Capital Group, LLC",United-States-of-America
Amerimark Capital Corporation,United-States-of-America
"Amherst Holdings, LLC",United-States-of-America
AmPac-TDJ LLC,United-States-of-America
"Amvest Financial Group, Inc.",United-States-of-America
Anchin Capital Advisors LLC,United-States-of-America
Anderson & Strudwick Inc.,United-States-of-America
"Anderson/Roethle, Inc.",United-States-of-America
"Antaeus Capital, Inc.",United-States-of-America
Antares International Partners Inc.,United-States-of-America
"ANZ Securities, Inc.",United-States-of-America
Apex Leaders LLC,United-States-of-America
"Apex Partners, LLC",United-States-of-America
"Appleby Capital, Inc.",United-States-of-America
APS Financial Corporation,United-States-of-America
"APS Financial Corporation, Investment Banking Division",United-States-of-America
Arbaugh Associates LLC,United-States-of-America
"Arbor Advisors, LLC",United-States-of-America
Arcadia Investment Corporation,United-States-of-America
"Arcady Bay Partners, LLC",United-States-of-America
"ArchPoint Partners, LLC",United-States-of-America
"Arena Group, LLC",United-States-of-America
"Arete Wealth Management, LLC, Investment Banking Arm",United-States-of-America
AreteCapital Group,United-States-of-America
"Argilus, LLC",United-States-of-America
Argus Management Corporation,United-States-of-America
Arlington Acquisitions Inc.,United-States-of-America
"Arlington Capital Advisors, LLC",United-States-of-America
"Arnstein & Company, LLC",United-States-of-America
"Aronson Capital Partners, LLC",United-States-of-America
Array Financial Services Inc.,United-States-of-America
"Arsht & Company, Inc.",United-States-of-America
"Arthur D. Little, Inc.",United-States-of-America
Arthur P. Gould & Co.,United-States-of-America
"Arview Holdings, Inc.",United-States-of-America
"Ascend Strategic Partners, LLC",United-States-of-America
Ascendiant Capital Group LLC,United-States-of-America
ASG Partners,United-States-of-America
"Ashir Capital, Inc.",United-States-of-America
Ashton Group,United-States-of-America
"Asia Capital Group, Ltd.",United-States-of-America
Askew Kabala & Company Inc.,United-States-of-America
"Aspen Advisors, LP",United-States-of-America
Aspen Consulting,United-States-of-America
Aspenwood Capital,United-States-of-America
"Aspetuck Capital Partners, Inc.",United-States-of-America
"Astor Capital, Inc.",United-States-of-America
Atelier Advisors,United-States-of-America
Ater Wynne LLP,United-States-of-America
Athelera LLC,United-States-of-America
"Athena Capital Partners, Inc.",United-States-of-America
"Atlantic American Capital Advisors, LLC",United-States-of-America
"Atlas Advisors, LLC",United-States-of-America
"Atlas Technology Group, LLC",United-States-of-America
"AtlasBanc Holdings, Corp.",United-States-of-America
Atwood Capital Partners,United-States-of-America
"Augeo Advisors, LLC",United-States-of-America
August Group LLC,United-States-of-America
Aurora Capital LLC,United-States-of-America
Austin Associates LLC,United-States-of-America
"Austin Financial Services, Inc.",United-States-of-America
Avalon Net Worth,United-States-of-America
"Averil Capital Markets Group, Inc.",United-States-of-America
Avidbank,United-States-of-America
"Avondale Partners, LLC",United-States-of-America
Axelrod Energy Projects LLC,United-States-of-America
"Azimuth Strategies, Inc.",United-States-of-America
Azla Advisors LLC,United-States-of-America
"B. Riley & Co., LLC",United-States-of-America
Babcock & Brown LP,United-States-of-America
BACM Consultants Inc.,United-States-of-America
"Bailey, Elizondo & Brinkman LLC",United-States-of-America
Baker Botts L.L.P.,United-States-of-America
"Baker Pacific, Inc.",United-States-of-America
"Baldwin & Clarke Corporate Finance, Inc.",United-States-of-America
Banca IMI Securities Corp.,United-States-of-America
"Banco Popular de Puerto Rico, Inc.",United-States-of-America
Bankers Advocate Group LLC,United-States-of-America
"Barker Capital, LLC",United-States-of-America
Barman Capital LLC,United-States-of-America
"Barnard/Montague Capital Advisors, LLC",United-States-of-America
"Barnes Associates, Inc.",United-States-of-America
Barrington Associates,United-States-of-America
"Barrington Research Associates, Inc.",United-States-of-America
"Baseline Finance, LLC",United-States-of-America
"Bates White, LLC.",United-States-of-America
"Bay Capital Advisors, LLC",United-States-of-America
BB&T Scott & Stringfellow,United-States-of-America
"BCC Advisers, L.L.C.",United-States-of-America
BCC Capital Partners LLC,United-States-of-America
BCP Securities LLC,United-States-of-America
"BDO Capital Advisors, LLC",United-States-of-America
BDO Consulting,United-States-of-America
"BDO Seidman, LLP",United-States-of-America
"BDT & Company, LLC",United-States-of-America
"Beach Capital Advisors, LLC",United-States-of-America
"Beacon Acquisition Partners, Inc.",United-States-of-America
Beacon Partners Inc.,United-States-of-America
"Belden Hill Partners, LLC",United-States-of-America
"Benefit Capital Companies, Inc.",United-States-of-America
"Bengur Bryan & Co., Inc.",United-States-of-America
Benning Associates LLC,United-States-of-America
Berdon LLP,United-States-of-America
"Berkery, Noyes & Co., LLC",United-States-of-America
Berkshire Pacific Company,United-States-of-America
BFR Capital Group LLC,United-States-of-America
"BGC Partners, L.P.",United-States-of-America
"BGR Holding, LLC",United-States-of-America
BIA Capital Corp.,United-States-of-America
BIA/Kelsey,United-States-of-America
"Big Ocean, LLC",United-States-of-America
BIH Corporation,United-States-of-America
"Billow Butler & Company, L.L.C.",United-States-of-America
"BioScience Securities, Inc.",United-States-of-America
"BKD Corporate Finance, LLC",United-States-of-America
Black Emerald Capital LLC,United-States-of-America
"Black River Capital LLC, Investment Banking Arm",United-States-of-America
Blackbridge Partners LLC,United-States-of-America
"Blackhill Partners, LLC",United-States-of-America
"Blackwater Capital Group, Inc.",United-States-of-America
Blaylock Beal Van LLC,United-States-of-America
BLC Associates Inc.,United-States-of-America
"Bleakley Platt & Schmidt, LLP",United-States-of-America
"Blossom Street Capital Advisors, LLC",United-States-of-America
Blue Beacon Capital LLC,United-States-of-America
Blue Magnet Partners LLC,United-States-of-America
Blue Vista Capital Partners,United-States-of-America
"Bluegrass Capital, Inc.",United-States-of-America
"Bluestone Capital Partners, LLC",United-States-of-America
"BlueStone Real Estate Capital, LLC",United-States-of-America
"BlueWater Partners, LLC",United-States-of-America
"BMO Bancorp, Inc.",United-States-of-America
BMO Capital Markets Corp.,United-States-of-America
"BNY Mellon Capital Markets, LLC",United-States-of-America
"Boenning & Scattergood, Inc., Investment Bank",United-States-of-America
BofA Merrill Lynch International Limited,United-States-of-America
"Bois Capital, LLC",United-States-of-America
"Bollinger, Wells, Lett, & Co. Inc.",United-States-of-America
"BOSC, Inc.",United-States-of-America
"Boston Corporate Finance, Inc.",United-States-of-America
"Boston Meridian, LLC",United-States-of-America
Bowman/Hanson,United-States-of-America
"Boxwood Partners, LLC",United-States-of-America
"Brady Ware Capital, Inc.",United-States-of-America
Bravaldo Capital Advisors,United-States-of-America
Breckenridge Business Consultants,United-States-of-America
"Brentwood Capital Advisors, LLC",United-States-of-America
"Brereton, Hanley and Company, Inc.",United-States-of-America
"Bridge Street Advisors, LLC",United-States-of-America
Bridgewood Advisors Inc.,United-States-of-America
"Briggs Capital, LLC",United-States-of-America
"Brill Securities, Inc.",United-States-of-America
"Bristol Investment Group, Inc.",United-States-of-America
"Broad Oak Advisors, LLC",United-States-of-America
"Broadmark Capital, LLC",United-States-of-America
"BroadOak Capital Partners, LLC",United-States-of-America
BroadSpan Capital,United-States-of-America
Brockett Tamny & Co. Incorporated,United-States-of-America
"Bronson & Co., LLC",United-States-of-America
"Brooks, Houghton & Company, Inc.",United-States-of-America
Brookville Capital Partners LLC,United-States-of-America
"Brookwood Associates, LLC",United-States-of-America
"Brouillette, Barry, Farmer & Korando, L.P.",United-States-of-America
Brown Gibbons Lang & Company LLC,United-States-of-America
Brown Smith Wallace LLC,United-States-of-America
"Bruderman Brothers, Inc.",United-States-of-America
Bruml Capital Corporation,United-States-of-America
"Bryan Glass Securities, Inc.",United-States-of-America
BTMU Capital Corporation,United-States-of-America
"Bulger Partners, LLC",United-States-of-America
Bullivant Houser Bailey PC,United-States-of-America
"Bulltick Capital Markets Holdings, LLC",United-States-of-America
Bundy Group,United-States-of-America
"Burke Capital Group, LLC",United-States-of-America
Burnham Securities Inc.,United-States-of-America
"Burnham Sterling & Company, LLC",United-States-of-America
Burrill Securities LLC,United-States-of-America
"Bush Ross, P.A.",United-States-of-America
"Bushkin Associates, Inc.",United-States-of-America
Business Centre,United-States-of-America
"Business Development Advisors, Inc.",United-States-of-America
"Business Growth Alliance, LLC",United-States-of-America
"Business Ownership Strategies, LLC",United-States-of-America
"Business Transition Services, Inc.",United-States-of-America
Business Transition Strategies,United-States-of-America
Business Valuation Advisors,United-States-of-America
ButcherJoseph & Co.,United-States-of-America
"Butler, Snow, O'Mara, Stevens & Cannada, PLLC",United-States-of-America
Butterfass Pepe Group,United-States-of-America
C. K. Cooper & Company,United-States-of-America
C.E. Hutchison & Company,United-States-of-America
"C.V. Lemmon & Co., Inc.",United-States-of-America
C.W. Downer & Co.,United-States-of-America
"Cabrillo Advisors, LLC",United-States-of-America
Cadwyn Point Partners LLC,United-States-of-America
"Cain Brothers & Company, LLC",United-States-of-America
"Cain Capital Advisors, LLC",United-States-of-America
Calder Associates/Bay Business Advisors LLC,United-States-of-America
"Calgary Enterprises, Inc.",United-States-of-America
Callisto Partners LLC,United-States-of-America
Calyon Americas,United-States-of-America
Canaccord Genuity Inc.,United-States-of-America
"Cannabis Angel, Inc.",United-States-of-America
"Cantor Fitzgerald Brokerage, L.P.",United-States-of-America
"Cantor Fitzgerald, L.P.",United-States-of-America
Capital Agnostic Partners,United-States-of-America
Capital Alliance Corporation,United-States-of-America
"Capital Formation Group of Rochester, L.P.",United-States-of-America
"Capital Growth Advisors, LLC",United-States-of-America
Capital Investment Partners LLC,United-States-of-America
Capital Management Internationale,United-States-of-America
"Capital One Securities, Inc.",United-States-of-America
"Capital Strategies Group, LLC",United-States-of-America
"CapitalValue Advisors, LLC",United-States-of-America
Cappello Capital Corp.,United-States-of-America
Capstone Corporate Finance LLC,United-States-of-America
Capstone Financial Group,United-States-of-America
"Capstone Partners, L.C.",United-States-of-America
"Capstone Strategic, Inc.",United-States-of-America
"CapWealth Investment Services, LLC",United-States-of-America
"Carey International, Ltd.",United-States-of-America
Carl H. Pforzheimer & Co.,United-States-of-America
Carleton McKenna & Company LLC,United-States-of-America
"Carlton Advisory Services, Inc.",United-States-of-America
"Carney, Badley, & Spellman PS",United-States-of-America
Carolina Barnes Capital Inc.,United-States-of-America
"Carpenter Group, Inc.",United-States-of-America
"CarpenterHawke and Co., LLC",United-States-of-America
Carter Morse & Mathias,United-States-of-America
"Carter, Terry & Company, Inc.",United-States-of-America
Carver Cross Securities Corp.,United-States-of-America
"Cary Street Partners Holdings, LLC",United-States-of-America
Cary Street Partners LLC,United-States-of-America
Casesa Shapiro Group LLC,United-States-of-America
Castle Creek Financial LLC,United-States-of-America
"Castle Meinhold & Stawiarski, LLC",United-States-of-America
"CastleOak Securities, L.P.",United-States-of-America
Catalyst Capital Advisors LLC,United-States-of-America
"Catalyx Group, Inc.",United-States-of-America
Caymus Partners LLC,United-States-of-America
"CBIZ Mergers & Acquisitions Group, Inc.",United-States-of-America
"CCA Group, LLC",United-States-of-America
"CDG Group, LLC",United-States-of-America
CEA Capital Corp.,United-States-of-America
"Cedars Capital, LLC",United-States-of-America
Center National Bank,United-States-of-America
Centerview Partners LLC,United-States-of-America
Central European Capital LLC,United-States-of-America
Century Capital Associates LLC,United-States-of-America
"Century Securities Associates, Inc.",United-States-of-America
"CERES Technology Advisors, Inc.",United-States-of-America
"Cerium Capital, LLC",United-States-of-America
cfx Incorporated,United-States-of-America
"Chadbourne & Parke, L.L.P.",United-States-of-America
"Chaffe & Associates, Inc.",United-States-of-America
"Challenger Capital Group, Ltd.",United-States-of-America
"Chambliss, Bahner & Stophel, P.C.",United-States-of-America
Channel Island Equities,United-States-of-America
Chapman and Cutler,United-States-of-America
Chapman Associates,United-States-of-America
"Charles Morgan Securities, Inc.",United-States-of-America
"Charles Schwab & Co., Inc.",United-States-of-America
Charlotte & Bates Inc.,United-States-of-America
Chatsworth Securities LLC,United-States-of-America
"CHELA Technology Partners, LLC",United-States-of-America
"Chessiecap, Inc.",United-States-of-America
"Chestnut Hill Partners, LLC",United-States-of-America
CHILDS Advisory Partners,United-States-of-America
Christensen & Associates,United-States-of-America
"Christman, Peters & Madden",United-States-of-America
"Churchill & Associates, LLC",United-States-of-America
CIBC Griffis & Small,United-States-of-America
Cicerone Capital LLC,United-States-of-America
Cincinnati Growth Partners LLC,United-States-of-America
Cinetic Media LLC,United-States-of-America
Citadel Advisory Group,United-States-of-America
"Citadel Securities, LLC",United-States-of-America
